,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
35451,3,4,254711,9,13,2,12,0,4,1,0,0,0,39,1
35452,0,4,196678,15,10,4,12,3,4,0,0,0,0,39,0
35453,3,4,217201,11,9,2,3,5,4,0,0,0,2,39,1
35454,0,4,160398,2,8,4,5,3,4,1,0,0,1,39,0
35455,2,4,288829,8,11,2,11,0,4,1,0,3,2,39,1
35456,0,4,185706,15,10,4,12,1,4,0,0,0,0,39,0
35457,0,4,201615,7,12,4,1,2,4,0,0,0,2,39,0
35458,3,4,157092,15,10,2,14,0,2,1,0,0,2,39,0
35459,2,4,130561,1,7,4,12,1,2,0,0,0,1,39,0
35460,1,4,202450,11,9,2,7,0,4,1,0,0,2,39,0
35461,1,4,303942,11,9,4,7,1,4,1,0,0,2,39,0
35462,2,2,339346,12,14,4,4,1,4,0,4,0,3,39,1
35463,0,0,234838,15,10,4,0,3,4,1,0,0,1,39,0
35464,2,4,38389,9,13,2,1,0,4,1,0,0,2,39,1
35465,1,4,147548,11,9,2,14,0,4,1,0,0,3,39,0
35466,4,6,116626,10,16,6,4,1,4,0,0,0,2,39,1
35467,3,2,110110,12,14,2,10,5,4,0,0,0,4,39,1
35468,2,4,230478,7,12,0,4,1,4,1,0,0,3,39,1
35469,1,4,398220,15,10,2,7,0,4,1,0,0,2,26,0
35470,2,6,187346,7,12,0,8,4,4,0,0,0,0,39,0
35471,4,6,175827,0,6,2,3,0,4,1,0,0,2,39,0
35472,2,4,211494,15,10,0,4,1,4,1,0,3,3,39,0
35473,4,4,105745,8,11,2,7,0,4,1,0,0,2,39,1
35474,3,4,237428,15,10,0,4,1,4,1,0,1,2,39,0
35475,2,4,200766,11,9,4,7,1,2,1,4,0,2,39,1
35476,0,7,24896,15,10,4,10,1,4,0,0,0,1,39,0
35477,1,4,107164,9,13,2,4,0,4,1,0,0,3,39,1
35478,2,4,202083,8,11,2,10,0,4,1,0,0,2,2,0
35479,2,7,53768,12,14,0,4,1,4,0,0,0,4,39,0
35480,3,4,159577,0,6,4,7,1,4,1,0,0,2,39,0
35481,4,0,209674,5,4,0,0,1,4,0,0,0,0,39,0
35482,0,4,309348,15,10,4,8,1,4,0,0,0,0,39,0
35483,1,4,206046,9,13,2,4,0,4,1,0,0,2,39,1
35484,4,6,227531,9,13,0,8,1,4,0,0,0,1,39,0
35485,3,6,135339,11,9,3,3,1,1,1,0,0,2,19,1
35486,0,4,155503,1,7,4,8,3,4,1,0,0,0,39,0
35487,4,6,176835,12,14,3,10,1,4,0,3,0,2,39,0
35488,0,4,163067,15,10,4,11,3,4,0,0,0,2,39,0
35489,1,4,212607,15,10,4,1,4,3,0,0,0,2,33,0
35490,3,5,162381,14,15,2,10,0,4,1,4,0,2,39,1
35491,1,4,195890,15,10,2,10,5,4,0,0,0,2,39,1
35492,1,1,49358,0,6,4,8,4,2,0,0,0,2,39,0
35493,1,4,136077,8,11,2,3,0,4,1,0,0,2,31,0
35494,2,4,119297,11,9,2,8,0,4,1,0,0,2,39,0
35495,3,4,48947,8,11,6,8,4,4,0,0,0,0,39,0
35496,3,6,32825,11,9,0,14,1,4,1,0,0,4,39,0
35497,0,7,82847,15,10,4,4,1,4,0,0,0,2,39,0
35498,4,4,119684,11,9,2,8,0,4,1,0,0,3,39,0
35499,3,4,264143,6,5,0,6,1,4,1,0,0,1,39,0
35500,2,4,30690,5,4,4,8,1,4,1,0,0,0,39,0
35501,0,4,113631,9,13,4,8,1,4,1,0,0,2,39,0
35502,1,4,366889,11,9,4,14,1,4,1,0,0,2,39,0
35503,2,4,393962,8,11,4,10,1,4,0,0,0,3,39,0
35504,3,4,165484,9,13,5,12,1,4,1,0,0,4,39,1
35505,2,1,90737,15,10,2,1,0,4,1,0,2,2,39,1
35506,1,4,379798,9,13,2,12,0,4,1,0,0,3,39,1
35507,1,4,190911,12,14,4,4,1,4,1,0,0,2,39,0
35508,0,4,72887,1,7,2,3,0,1,1,0,0,2,30,1
35509,4,4,192309,11,9,6,8,1,4,0,0,0,0,39,0
35510,4,6,98361,11,9,2,3,0,4,1,0,0,2,39,0
35511,3,4,121253,10,16,0,10,4,4,0,0,0,1,39,0
35512,4,7,270859,9,13,2,10,0,4,1,0,3,3,39,1
35513,1,6,223705,11,9,0,8,4,4,0,0,0,2,4,0
35514,2,4,125892,12,14,2,4,0,4,1,0,3,3,39,1
35515,2,6,202683,11,9,2,10,0,4,1,0,0,2,39,0
35516,4,0,99131,11,9,2,0,5,4,0,2,0,2,39,1
35517,4,4,197577,11,9,0,8,1,4,0,0,0,2,39,0
35518,0,8,43627,11,9,4,8,3,4,1,0,0,0,39,0
35519,2,4,175185,8,11,4,6,1,4,1,0,0,2,39,0
35520,0,4,377405,15,10,4,4,1,4,0,0,0,0,39,0
35521,0,4,47541,12,14,4,14,1,4,1,0,0,1,39,0
35522,2,4,218729,15,10,2,1,3,4,0,0,0,1,39,1
35523,1,2,197430,9,13,4,10,1,4,0,0,0,3,39,0
35524,4,4,259010,15,10,2,14,0,4,1,0,0,4,39,0
35525,3,4,121124,11,9,2,10,0,4,1,0,0,3,39,0
35526,0,0,334593,15,10,4,0,1,4,1,0,0,2,39,0
35527,2,4,374764,15,10,2,4,0,4,1,0,0,2,39,1
35528,4,4,192845,11,9,2,6,0,4,1,0,0,2,39,1
35529,2,4,144524,11,9,0,7,4,2,0,0,0,2,39,0
35530,1,5,136402,7,12,2,12,0,4,1,0,0,2,39,0
35531,2,4,255847,5,4,2,1,0,4,1,0,0,2,26,0
35532,1,4,177955,6,5,4,9,4,4,0,0,0,1,8,0
35533,1,4,151835,12,14,2,10,0,4,1,4,0,3,39,1
35534,0,4,65098,11,9,4,8,3,4,1,0,0,0,39,0
35535,1,6,328119,6,5,2,3,0,4,1,0,0,1,26,0
35536,3,4,125147,11,9,2,4,0,4,1,0,0,2,39,1
35537,3,4,62834,11,9,2,7,0,4,1,0,0,0,39,1
35538,3,7,230095,11,9,0,4,4,4,0,0,0,2,39,0
35539,2,1,348059,12,14,0,4,4,4,0,0,0,2,39,1
35540,1,4,425622,4,3,2,6,0,4,1,0,0,2,26,0
35541,0,2,336320,9,13,0,11,1,4,0,0,0,2,39,0
35542,1,4,225809,15,10,4,8,1,4,1,0,0,2,39,0
35543,4,4,216073,4,3,2,8,0,4,1,0,0,1,39,0
35544,1,4,267912,4,3,2,8,0,4,1,0,0,3,26,0
35545,1,4,108706,11,9,2,13,5,4,0,0,0,2,39,1
35546,2,4,575172,8,11,2,14,0,4,1,1,0,1,39,1
35547,0,4,311489,15,10,4,1,3,4,0,0,0,1,39,0
35548,3,4,189123,7,12,2,13,0,4,1,2,0,2,39,1
35549,2,4,95998,9,13,0,4,1,4,1,0,0,2,39,0
35550,3,5,177487,11,9,2,12,5,4,0,0,0,1,39,0
35551,1,4,213002,15,10,2,13,0,2,1,0,0,0,39,0
35552,3,4,272723,5,4,2,8,0,2,1,0,0,2,39,0
35553,4,4,84231,0,6,2,14,0,4,1,0,0,3,39,1
35554,2,4,475322,15,10,4,1,1,4,1,0,2,1,39,0
35555,0,4,120268,11,9,4,12,3,4,1,0,2,2,39,0
35556,0,0,60331,15,10,2,0,0,4,1,0,0,0,39,0
35557,4,4,172618,15,10,0,12,1,4,1,0,0,3,39,0
35558,2,7,173273,12,14,4,10,1,2,0,0,0,2,39,0
35559,0,4,52921,7,12,2,12,0,4,1,0,0,2,39,0
35560,0,4,210364,1,7,4,8,3,4,1,0,0,0,39,0
35561,1,4,87310,11,9,4,6,3,4,1,1,0,2,39,0
35562,3,4,332489,7,12,2,4,0,4,1,0,0,3,11,1
35563,1,4,100333,1,7,4,7,1,4,0,0,0,2,39,0
35564,0,4,216867,15,10,4,6,3,4,1,0,0,2,39,0
35565,2,0,177974,1,7,2,0,0,4,1,0,0,2,39,0
35566,3,4,292110,11,9,4,1,1,4,0,0,0,1,39,0
35567,2,1,219137,7,12,4,1,4,4,0,0,0,2,39,0
35568,1,4,159589,11,9,2,7,0,4,1,0,3,2,39,0
35569,2,4,186815,11,9,2,12,0,4,1,0,0,2,39,0
35570,0,4,22149,11,9,4,8,3,0,1,0,0,1,39,0
35571,0,4,228724,8,11,4,6,1,4,1,0,0,2,39,0
35572,1,7,187392,11,9,4,1,1,4,0,0,0,2,39,0
35573,0,4,105930,11,9,4,8,3,4,0,0,0,2,39,0
35574,3,7,182907,11,9,2,8,0,4,1,0,0,2,39,0
35575,4,4,322025,11,9,2,14,0,2,1,0,0,0,39,0
35576,0,4,263886,15,10,4,1,1,2,0,0,0,0,39,0
35577,1,2,362775,0,6,2,8,5,0,0,0,0,1,39,0
35578,3,4,96062,8,11,2,3,0,4,1,0,0,2,39,1
35579,4,0,191665,15,10,6,0,1,4,0,0,4,2,39,0
35580,1,6,159322,15,10,4,3,3,4,1,0,3,4,39,0
35581,1,2,163867,11,9,4,8,3,4,1,0,0,0,39,0
35582,1,6,136204,9,13,2,10,0,4,1,0,3,1,39,1
35583,4,4,160431,11,9,6,8,4,4,0,0,0,2,39,0
35584,3,4,163324,11,9,2,8,5,4,0,0,0,2,39,0
35585,1,0,161309,14,15,2,0,5,4,0,4,0,3,39,1
35586,1,4,208881,9,13,4,12,1,4,1,0,0,2,39,0
35587,2,6,183127,11,9,0,12,3,4,0,0,0,2,39,0
35588,2,4,192225,9,13,2,4,0,4,1,0,0,2,39,1
35589,4,2,222081,9,13,4,10,2,2,0,0,0,1,39,0
35590,1,4,183627,15,10,2,12,0,4,1,0,0,3,39,0
35591,2,4,187921,11,9,2,14,0,4,1,0,0,4,39,0
35592,0,4,25497,15,10,4,14,1,4,1,2,0,2,39,0
35593,2,4,353824,15,10,2,6,0,4,1,0,0,2,39,1
35594,1,4,250804,11,9,2,3,0,4,1,0,0,2,39,1
35595,4,4,385583,15,10,0,3,1,4,1,0,0,2,39,0
35596,3,4,84788,0,6,4,7,1,4,1,0,0,2,39,0
35597,3,4,127704,5,4,5,3,1,4,1,0,0,2,39,0
35598,3,0,99208,13,1,2,0,0,4,1,0,0,0,39,0
35599,2,4,347993,5,4,2,3,0,4,1,0,0,2,26,0
35600,3,4,175958,9,13,0,10,1,4,1,0,0,1,39,0
35601,2,6,278553,14,15,2,10,0,2,1,4,0,4,39,1
35602,3,4,186009,15,10,0,8,4,4,0,0,0,2,39,0
35603,1,4,55104,11,9,0,1,1,4,0,0,0,1,39,0
35604,4,2,179411,11,9,6,13,4,4,0,0,0,1,39,0
35605,4,4,68452,11,9,5,7,4,2,0,0,0,2,39,0
35606,2,2,202027,9,13,2,4,0,4,1,0,0,2,39,1
35607,4,4,113401,0,6,6,12,1,4,0,0,0,2,39,0
35608,2,4,186934,9,13,2,10,2,4,1,0,0,2,39,1
35609,2,1,190020,14,15,2,4,0,4,1,0,0,3,39,0
35610,1,4,198493,7,12,4,3,1,4,1,0,0,2,39,0
35611,2,4,256448,15,10,4,8,1,4,1,0,0,0,39,0
35612,1,4,622192,15,10,2,8,5,4,0,0,0,0,39,0
35613,4,4,133728,5,4,2,3,0,4,1,0,0,2,39,0
35614,1,4,181824,11,9,2,12,5,4,0,0,0,0,39,0
35615,0,4,286422,0,6,4,6,3,4,1,0,0,1,39,0
35616,4,4,378585,9,13,2,10,0,4,1,0,0,2,39,1
35617,2,4,121012,9,13,2,4,0,4,1,2,0,2,39,0
35618,1,4,164864,9,13,0,10,4,4,0,0,1,2,39,0
35619,0,4,74706,1,7,4,9,3,4,1,0,0,0,39,0
35620,0,4,185582,15,10,4,12,1,4,1,0,0,1,39,1
35621,2,4,132633,15,10,2,6,5,4,0,0,0,2,0,0
35622,2,1,230438,15,10,2,1,0,4,1,0,2,2,39,1
35623,1,4,175540,11,9,2,3,0,4,1,0,0,2,39,0
35624,3,2,115304,12,14,0,10,1,4,0,0,0,2,39,0
35625,1,4,340269,11,9,2,3,0,4,1,1,0,2,39,0
35626,1,4,171889,2,8,4,12,3,4,0,0,0,1,39,0
35627,3,4,94873,11,9,6,8,4,4,1,0,0,0,39,0
35628,1,0,144194,8,11,2,0,0,4,1,0,0,1,39,0
35629,2,4,141131,2,8,0,7,4,1,0,0,0,2,35,0
35630,0,4,192735,11,9,5,1,1,4,0,0,0,4,39,0
35631,1,6,238186,15,10,4,5,3,4,1,0,0,4,39,0
35632,0,4,305609,7,12,4,10,1,4,0,0,0,3,39,0
35633,1,4,312845,11,9,0,8,4,4,0,0,0,1,39,0
35634,0,4,33884,15,10,4,1,1,4,0,0,0,2,39,0
35635,0,0,264874,8,11,4,0,2,4,0,0,0,2,0,0
35636,1,7,268832,11,9,4,1,1,2,0,0,0,2,39,0
35637,2,4,99651,7,12,2,3,0,4,1,0,0,3,39,0
35638,2,4,257597,7,12,2,13,0,4,1,0,0,2,39,0
35639,3,5,195904,8,11,2,3,0,4,1,0,0,2,39,0
35640,0,4,266497,6,5,4,6,2,4,1,0,0,2,26,0
35641,4,4,287972,9,13,6,8,2,2,0,0,0,0,39,0
35642,3,4,200569,11,9,2,12,5,4,0,0,0,2,39,0
35643,4,2,117292,12,14,4,10,1,4,0,3,0,2,39,1
35644,4,0,223075,9,13,0,0,1,4,0,0,0,0,39,0
35645,3,4,175339,11,9,2,12,0,4,1,0,0,3,39,0
35646,0,5,333197,11,9,4,4,3,4,1,0,4,2,39,0
35647,4,4,53707,5,4,2,14,0,4,1,0,0,3,39,0
35648,4,4,39212,11,9,6,8,1,4,0,0,0,0,39,0
35649,3,4,228500,11,9,2,3,0,4,1,0,0,2,39,0
35650,0,4,234663,11,9,4,6,3,4,1,0,0,3,39,0
35651,3,0,88073,9,13,0,0,1,4,0,0,0,2,39,0
35652,1,4,420040,11,9,0,1,1,4,1,0,0,2,39,0
35653,2,4,126517,15,10,5,12,4,2,0,0,0,0,39,0
35654,1,4,238002,9,13,2,14,0,4,1,0,0,3,26,0
35655,3,7,21412,15,10,2,8,0,4,1,0,0,2,39,0
35656,0,4,147804,11,9,2,14,0,4,1,0,0,3,39,0
35657,0,4,222445,15,10,4,1,3,4,0,0,0,0,39,0
35658,2,4,126675,9,13,2,10,0,4,1,0,0,2,39,1
35659,2,4,301080,11,9,0,1,4,4,0,0,0,2,39,0
35660,2,4,382532,10,16,2,10,0,4,1,0,0,3,39,1
35661,1,4,232356,1,7,2,3,0,4,1,0,0,2,39,1
35662,1,4,167350,15,10,2,7,0,4,1,1,0,3,39,0
35663,1,0,375703,11,9,0,0,2,2,0,0,2,2,39,0
35664,1,4,252708,2,8,4,12,2,4,0,0,0,2,26,0
35665,1,4,186824,1,7,2,3,0,4,1,0,0,2,39,0
35666,2,4,176101,15,10,2,6,0,4,1,0,0,2,39,0
35667,0,4,175121,15,10,4,5,3,4,1,0,0,2,39,0
35668,0,4,355850,1,7,4,14,3,4,1,0,2,0,39,0
35669,2,4,180931,8,11,2,3,0,4,1,0,0,1,39,0
35670,2,7,30219,15,10,2,11,0,4,1,0,0,2,39,1
35671,2,1,350387,12,14,2,3,0,4,1,0,0,3,19,1
35672,0,4,194247,9,13,4,12,1,4,1,0,0,2,39,0
35673,4,4,137653,11,9,2,1,5,4,0,0,0,2,39,0
35674,3,4,131762,11,9,4,8,1,4,0,0,0,1,39,0
35675,1,6,283587,11,9,2,4,0,4,1,0,0,3,39,1
35676,1,5,218164,15,10,2,3,0,4,1,2,0,3,39,1
35677,2,4,287581,9,13,2,4,0,4,1,3,0,2,39,1
35678,2,4,281725,4,3,0,7,1,4,0,0,0,2,26,0
35679,4,4,50120,11,9,2,12,0,4,1,0,1,1,39,0
35680,2,4,156667,11,9,4,8,1,4,1,0,0,0,39,0
35681,1,4,566066,15,10,4,1,1,2,0,0,0,2,39,0
35682,2,4,121352,9,13,2,10,0,4,1,0,0,4,0,1
35683,0,4,260977,2,8,4,12,3,4,0,0,0,0,39,0
35684,0,4,90860,15,10,4,1,3,1,0,0,0,2,39,0
35685,2,4,218302,11,9,2,12,0,4,1,0,0,3,39,0
35686,3,4,170142,11,9,2,7,0,4,1,0,0,3,39,0
35687,1,2,171889,11,9,0,14,4,4,0,0,0,2,39,0
35688,1,4,193172,11,9,4,12,3,4,0,0,0,1,39,0
35689,0,4,164134,11,9,4,13,3,4,0,0,0,0,39,0
35690,4,4,204283,5,4,2,14,0,2,1,0,0,2,39,0
35691,3,0,81169,11,9,5,0,4,4,0,0,0,2,39,0
35692,2,4,92143,8,11,2,4,5,4,0,3,0,3,39,1
35693,1,4,181099,0,6,2,3,0,4,1,0,0,2,39,0
35694,4,7,102791,11,9,0,1,3,4,0,0,0,1,39,0
35695,3,2,364548,12,14,2,10,0,4,1,0,3,2,39,1
35696,0,5,153516,15,10,4,3,3,4,1,0,0,2,39,0
35697,4,6,189528,11,9,2,12,0,4,1,0,0,4,39,0
35698,4,2,154171,15,10,6,7,1,4,1,0,0,0,39,0
35699,0,4,90752,9,13,4,12,3,4,0,0,0,1,39,0
35700,4,4,278763,8,11,3,4,1,4,0,0,0,3,39,0
35701,1,4,253581,15,10,4,1,1,4,0,0,0,2,39,0
35702,2,4,59660,8,11,2,13,0,4,1,0,0,3,39,1
35703,4,6,170988,11,9,2,14,0,4,1,0,0,3,39,0
35704,0,0,160984,1,7,4,0,3,4,0,0,0,0,39,0
35705,0,4,493732,3,2,4,5,3,4,0,0,0,2,26,0
35706,2,4,325802,11,9,5,12,1,4,0,0,0,2,39,0
35707,2,4,196344,15,10,2,5,0,4,1,0,0,2,13,0
35708,1,7,316589,12,14,2,4,0,4,1,0,0,2,39,1
35709,1,5,365739,11,9,2,3,0,4,1,0,0,3,39,0
35710,2,4,309990,15,10,5,8,4,4,0,0,0,2,39,0
35711,1,4,241852,2,8,4,3,4,4,1,0,0,2,39,0
35712,2,4,184105,11,9,2,4,0,4,1,0,0,3,39,1
35713,3,4,134680,11,9,4,8,1,4,1,0,0,2,39,0
35714,0,4,274545,15,10,4,1,3,4,0,0,0,0,39,0
35715,2,4,207853,9,13,2,12,0,4,1,4,0,4,39,1
35716,0,4,284061,15,10,4,13,1,4,1,0,0,2,39,0
35717,4,4,186446,15,10,0,13,4,4,0,0,0,2,39,0
35718,0,4,255575,11,9,4,8,1,4,0,0,0,1,39,0
35719,3,1,302661,7,12,6,4,4,4,1,4,0,2,39,1
35720,3,4,148509,0,6,3,10,2,1,1,0,0,2,0,0
35721,3,4,211239,12,14,2,4,0,4,1,0,4,3,39,1
35722,4,4,50468,11,9,0,6,1,4,1,0,4,0,39,0
35723,2,4,316820,9,13,0,12,1,4,1,0,0,2,39,1
35724,0,4,145964,15,10,2,3,0,4,1,2,0,3,39,1
35725,2,4,185084,15,10,2,7,0,4,1,0,0,3,39,0
35726,1,4,183111,8,11,4,14,3,4,1,0,0,3,39,0
35727,1,4,63042,11,9,4,1,3,4,1,0,0,1,39,0
35728,1,4,339738,11,9,2,14,2,2,1,0,0,2,39,0
35729,0,4,273049,5,4,2,5,0,4,1,0,0,0,39,0
35730,3,7,239256,15,10,2,1,0,4,1,0,0,2,39,0
35731,4,6,110102,11,9,6,5,1,4,1,0,2,4,39,0
35732,1,7,165764,9,13,2,10,5,2,0,0,0,1,39,0
35733,0,4,152744,15,10,4,1,1,1,0,0,0,0,39,0
35734,4,2,212303,12,14,2,4,0,4,1,0,0,2,39,1
35735,2,6,118544,11,9,2,3,0,4,1,0,0,1,39,0
35736,2,4,269548,3,2,2,6,0,4,1,0,0,4,26,0
35737,0,7,319303,15,10,0,8,4,4,1,0,4,2,39,1
35738,4,8,216001,5,4,2,5,0,4,1,0,0,0,39,0
35739,2,4,205816,11,9,2,8,5,4,0,0,0,2,39,1
35740,0,4,427437,11,9,4,12,3,2,0,0,0,2,39,0
35741,0,4,198259,9,13,4,4,3,4,0,0,0,2,39,0
35742,2,4,54314,6,5,4,8,1,4,1,0,0,0,39,0
35743,1,4,195744,11,9,4,3,1,4,1,0,0,2,39,0
35744,3,2,294547,15,10,0,11,1,4,1,0,0,3,39,0
35745,3,4,77521,1,7,4,9,4,4,0,0,0,2,39,0
35746,1,4,288158,11,9,2,3,0,4,1,0,0,2,39,0
35747,0,4,125010,9,13,4,1,3,4,0,0,0,2,39,0
35748,1,4,80945,11,9,2,7,0,4,1,0,0,2,27,1
35749,0,4,33016,0,6,4,7,3,4,1,0,0,1,39,0
35750,2,4,388725,12,14,0,12,1,4,1,0,0,3,39,1
35751,2,2,347136,15,10,0,1,1,4,0,0,0,2,39,0
35752,3,5,158294,8,11,2,5,0,4,1,4,0,4,39,1
35753,1,4,362787,0,6,3,8,4,2,0,0,0,1,39,0
35754,1,4,39388,11,9,0,12,1,4,1,0,0,2,39,0
35755,3,4,322691,12,14,6,4,3,4,1,0,0,4,39,1
35756,1,4,31659,15,10,4,3,1,4,1,1,0,2,39,0
35757,4,4,176940,15,10,4,1,1,4,0,0,0,0,39,0
35758,1,2,189027,11,9,2,14,0,4,1,0,0,2,39,0
35759,3,4,98719,11,9,0,6,4,4,1,0,0,2,39,0
35760,4,4,172238,11,9,6,4,4,4,0,0,0,3,39,0
35761,0,0,170456,15,10,4,0,3,4,1,0,0,0,39,0
35762,1,4,129009,9,13,4,4,1,4,0,0,0,3,39,0
35763,0,4,247580,2,8,4,6,3,4,1,0,0,0,39,0
35764,1,4,204516,9,13,0,10,1,4,1,0,0,3,39,0
35765,1,4,192652,9,13,4,4,1,4,1,0,0,0,39,0
35766,1,4,336543,11,9,2,4,0,1,1,0,0,2,39,1
35767,1,0,143938,11,9,5,0,4,2,0,0,0,2,39,0
35768,0,4,272591,0,6,4,7,1,4,1,0,0,1,39,0
35769,1,2,312372,11,9,4,6,2,2,1,0,0,2,39,0
35770,1,2,172270,15,10,0,1,4,4,0,0,0,2,39,0
35771,0,4,342414,15,10,4,14,3,4,1,0,0,1,39,0
35772,4,4,123886,11,9,4,12,2,2,0,0,0,2,39,0
35773,0,4,398130,11,9,0,12,1,4,1,0,0,4,39,0
35774,1,4,142989,9,13,2,10,0,4,1,0,0,2,39,0
35775,1,4,331539,11,9,4,3,1,3,1,0,0,2,39,0
35776,0,4,225156,6,5,2,3,0,4,1,0,0,2,39,0
35777,0,0,311863,11,9,4,0,3,4,1,0,0,2,39,0
35778,1,2,170682,1,7,2,10,5,2,0,0,0,1,39,0
35779,0,4,96178,11,9,4,8,3,4,0,0,0,2,39,0
35780,0,0,37932,15,10,4,0,3,4,1,0,0,1,39,0
35781,3,4,198126,5,4,4,5,1,4,1,0,0,2,39,0
35782,1,4,344275,12,14,4,10,1,4,1,0,0,3,0,1
35783,2,4,112497,9,13,2,12,0,4,1,0,0,3,39,0
35784,2,4,178487,11,9,4,14,1,4,1,0,2,2,39,0
35785,2,4,55395,8,11,2,11,0,4,1,0,0,2,39,0
35786,2,2,131239,12,14,2,10,0,4,1,0,0,2,39,0
35787,2,6,104772,9,13,2,10,0,4,1,2,0,2,39,0
35788,3,4,427320,9,13,0,8,1,2,1,1,0,2,39,0
35789,1,0,73296,1,7,4,0,1,2,0,0,0,2,39,0
35790,0,4,216853,11,9,2,4,0,4,1,0,0,2,39,0
35791,2,4,259757,15,10,2,12,0,4,1,0,0,3,39,0
35792,3,4,200734,11,9,5,9,1,2,0,0,0,3,27,0
35793,0,0,87515,11,9,4,0,3,4,1,0,0,2,11,0
35794,0,4,161245,1,7,4,8,3,4,1,0,0,0,39,0
35795,1,4,262024,11,9,4,8,3,2,1,0,0,2,39,0
35796,0,4,287681,11,9,4,7,3,4,1,0,0,2,26,0
35797,1,4,303601,2,8,2,5,0,4,1,0,0,2,39,0
35798,4,0,365410,15,10,5,0,2,4,0,0,0,4,39,0
35799,1,6,394356,11,9,2,5,0,4,1,0,0,2,39,0
35800,1,4,263150,15,10,2,4,5,4,0,0,0,2,39,1
35801,2,7,86618,12,14,4,4,1,4,0,0,0,3,39,1
35802,2,4,120277,9,13,4,10,3,4,1,0,0,2,39,0
35803,4,1,90393,15,10,2,1,0,4,1,0,0,3,39,0
35804,1,5,79078,11,9,4,5,1,4,1,0,0,3,39,0
35805,2,7,197344,11,9,2,7,0,4,1,0,0,2,39,0
35806,0,4,120998,15,10,4,10,1,4,1,0,0,0,39,0
35807,2,4,37522,9,13,2,12,0,4,1,4,0,3,39,1
35808,2,4,96321,15,10,2,10,0,4,1,0,0,2,39,1
35809,0,4,217302,11,9,4,8,1,4,1,0,0,1,39,0
35810,4,4,137109,0,6,0,8,1,4,0,0,0,0,39,0
35811,2,4,227823,7,12,0,1,3,4,0,0,0,4,39,0
35812,2,4,22149,11,9,4,8,3,0,1,0,0,0,39,0
35813,2,4,176900,11,9,2,14,0,4,1,0,0,3,39,1
35814,4,4,154368,9,13,2,4,0,4,1,0,0,3,39,1
35815,1,4,183445,11,9,5,9,3,4,0,0,0,2,13,0
35816,0,4,193537,11,9,4,1,3,2,1,0,0,0,39,0
35817,0,4,313873,11,9,4,14,3,4,1,0,0,1,39,0
35818,3,4,34186,11,9,2,6,0,4,1,0,0,2,39,0
35819,2,7,271807,12,14,0,10,1,4,1,0,0,0,39,0
35820,4,0,46449,9,13,2,0,0,4,1,0,0,0,39,0
35821,1,4,128065,11,9,2,12,0,4,1,0,0,3,39,0
35822,0,4,176486,9,13,4,8,1,4,0,0,0,2,39,0
35823,3,4,191072,9,13,0,6,1,4,1,0,0,1,39,0
35824,1,4,34452,8,11,2,3,0,4,1,0,0,3,39,0
35825,1,7,123253,9,13,2,10,0,4,1,0,0,2,39,0
35826,2,4,113461,11,9,0,7,1,4,1,0,0,2,39,0
35827,0,4,116267,2,8,4,3,3,4,1,0,0,0,4,0
35828,1,4,30433,9,13,4,13,2,4,0,0,0,4,39,0
35829,0,4,198512,9,13,4,4,1,4,0,0,0,2,39,0
35830,3,5,131826,14,15,6,10,4,4,1,4,0,3,39,1
35831,1,4,129764,11,9,2,14,0,4,1,0,0,2,39,0
35832,1,4,49398,9,13,5,10,1,4,1,4,0,2,39,1
35833,0,2,292285,1,7,4,10,3,4,0,0,0,1,39,0
35834,4,1,91726,12,14,2,13,5,4,0,0,0,2,39,1
35835,4,4,178282,11,9,6,3,4,4,1,0,0,2,39,0
35836,3,4,227458,11,9,4,4,4,4,1,0,0,3,39,0
35837,1,4,183470,8,11,2,3,0,0,1,0,0,2,39,0
35838,2,4,275446,15,10,5,7,1,2,1,0,0,2,39,0
35839,2,4,328013,12,14,4,10,1,2,1,0,0,4,39,0
35840,0,4,382688,0,6,4,6,1,4,1,0,0,0,39,0
35841,0,4,122988,11,9,4,6,3,4,1,0,0,0,39,0
35842,0,4,175537,9,13,4,1,3,2,0,0,0,2,39,0
35843,0,4,256278,11,9,4,8,2,3,0,0,0,1,8,0
35844,1,4,161153,9,13,2,10,0,4,1,0,0,2,39,1
35845,1,4,48189,6,5,2,5,0,4,1,0,0,4,39,0
35846,2,4,186531,11,9,2,3,0,4,1,0,0,3,39,0
35847,0,4,96866,15,10,4,8,2,4,0,0,0,1,39,0
35848,1,4,117555,7,12,2,7,0,4,1,0,0,2,39,0
35849,0,0,98549,11,9,4,0,3,4,0,0,2,1,39,0
35850,2,4,101782,11,9,0,12,1,4,0,0,0,2,39,0
35851,1,4,234753,8,11,2,4,5,4,0,0,0,1,39,1
35852,4,4,59469,9,13,2,3,0,4,1,0,0,3,39,1
35853,1,4,614113,15,10,5,1,4,2,0,0,0,1,39,0
35854,3,4,203505,10,16,4,10,3,4,0,0,0,1,39,0
35855,1,4,128365,9,13,4,10,3,4,1,0,0,2,39,0
35856,4,4,36990,11,9,2,3,0,2,1,0,0,3,39,1
35857,0,4,303240,11,9,4,12,3,4,0,0,0,0,39,0
35858,4,0,217043,0,6,2,0,0,4,1,0,0,0,39,0
35859,4,4,176079,11,9,2,1,5,4,0,4,0,1,39,1
